"gene","excitatory_mean","inhibitory_mean"
"PER1",11.6312170604087,7.62666046563447
"PER2",5.81213572297267,4.34643688361824
"PER3",3.81465643305106,6.86388567883047
"PERCC1",4.16362334681011,4.58990588064993
"PERM1",0.237352510620775,0.234075641628192
"PERP",3.06081243169611,3.99260776295698
"PES1",2.02503334581865,1.75787491354279
"PET100",20.9137116265839,18.4313929264347
"PET117",86.5585777643694,83.7179429364812
"PEX1",19.6901277209887,25.2802540480167
"PEX10",12.6273226617865,11.4373843373154
"PEX11A",6.5982372503987,6.81877806222165
"PEX11B",20.3790748909417,17.3121414259411
"PEX11G",1.65706007408196,1.90684358541272
"PEX12",7.13570533224083,7.62580139051671
"PEX13",2.07539556240081,2.09568906457525
"PEX14",2.6069742832934,3.29584977660761
"PEX16",6.62640234449824,5.65535933792353
"PEX19",7.71351896282071,7.53946142843318
"PEX2",7.51131567877494,9.86293929311506
"PEX26",12.2312258563605,11.2454465547508
"PEX3",32.112351984862,43.2295276283435
"PEX5",5.25976923748125,4.24574226933067
"PEX5L",17.9402918315326,11.0900076894745
"PEX5L-AS1",25.0633189732911,19.6887108932576
"PEX5L-AS2",147.745805747371,86.2517756680941
"PEX6",30.3735808019063,27.3102395079835
"PEX7",1.37857189540167,1.60768095630451
"PF4",0.0625735489381059,0.0599146250691529
"PF4V1",0.0931022870802235,0.0518424695615529
"PFAS",0.937146170684797,0.907997349266321
"PFDN1",31.2343972117589,24.1497325469339
"PFDN2",271.978401085903,219.031300324952
"PFDN4",36.1979004505066,31.544184667114
"PFDN5",16.7276564966117,12.0832950778648
"PFDN6",10.4976275058144,9.22508283800012
"PFKFB1",0.30295222061573,0.306940950653652
"PFKFB2",2.10122861182481,2.11503693521252
"PFKFB3",0.591870667510281,0.389095913577087
"PFKFB4",1.54645770862152,3.07721618262656
"PFKL",1.49228998627527,0.968762140991494
"PFKM",1.11733906363173,1.42218058049171
"PFKP",21.089114637022,11.8565041246718
"PFKP-DT",36.1867308444481,37.5937485206148
"PFN1",52.2784996730056,50.3079909025608
"PFN1P2",19.3883665180694,18.626727342104
"PFN2",33.1777344149286,17.3020267495174
"PFN2-AS1",16.9784007818046,6.57306351706035
"PFN3",1.35117927210785,0.175753360587976
"PFN4",19.3170104663268,21.6730074642389
"PGA3",0.143774663969633,0.0340422008990953
"PGA4",0.00982482762878588,0.000376830996837647
"PGA5",0.536629787706013,0.48388903671546
"PGAM1",3.88805876115429,5.23499213732067
"PGAM1P5",0.923809496878777,2.85933136061541
"PGAM2",11.5074259407566,21.9179244237559
"PGAM4",0.354236645638061,0.5000659007178
"PGAM5",2.80028774057126,2.64769661129129
"PGAP1",12.0652122957563,15.9636719265407
"PGAP2",2.39024226255068,3.19368551514022
"PGAP3",7.09260689023823,3.93488519676776
"PGAP4",21.6235013678093,24.0967947689328
"PGAP6",8.68996499725318,8.18285417919942
"PGBD1",28.6480872974871,27.1468936265356
"PGBD2",0.66023987713611,0.841162739505258
"PGBD4",8.39279016843177,8.28465858375929
"PGBD5",38.3568448643259,26.6872659266978
"PGBP",0.0583040395501059,0.0821313233126118
"PGC",1.60850580164989,0.822167153373271
"PGD",2.18360304964012,3.19774919673838
"PGF",0.112040650597075,0.143880054335451
"PGGHG",0.0450053250599924,0.0288250364954706
"PGGT1B",15.0466611467218,13.7255031789848
"PGK1",25.1376480777661,20.6646633541238
"PGK2",0.00876771666452941,0.00539355664315294
"PGLS",5.46037276045703,6.64092357130398
"PGLS-DT",53.1432394643165,63.2459703782929
"PGLYRP1",5.07934554766976,7.27012595843064
"PGLYRP2",0.00414854023116941,0.07393306031384
"PGLYRP3",0.547936408982588,0.49699066257576
"PGLYRP4",0.0112507223409012,0.00733310492496706
"PGM1",1.324247597978,2.37912427761373
"PGM2",4.41902183432839,3.82374762787392
"PGM2L1",95.7472252256106,70.5705016614435
"PGM3",4.76939090760276,5.80122307666929
"PGM5",0.931668174802011,1.02178475874058
"PGM5-AS1",0.0119137818876541,0.0140708225785412
"PGM5P2",31.5924816854411,31.5327178099896
"PGM5P3-AS1",0.0222962334974271,0.0242590727246529
"PGM5P4-AS1",0.0301790875233388,0.0191269395288894
"PGP",143.112941321575,131.077376116227
"PGPEP1",15.3162596742195,12.0538283404747
"PGPEP1L",3.02304261572548,3.48338340963019
"PGR",0.00856223688668318,0.0616957990395306
"PGR-AS1",0.0178742458920741,0.164399944246582
"PGRMC1",131.988903357371,173.685962236113
"PGRMC2",13.3353734037468,11.7070826319961
"PGS1",6.17034376172814,5.32823150589588
"PHACTR1",15.2565911426881,9.02864146410388
"PHACTR2",1.43320597761633,2.01534552527893
"PHACTR2-AS1",1.43746828309115,2.23311270351416
"PHACTR3",23.6708254820041,21.5473115796255
"PHACTR3-AS1",4.90900338712692,5.38804176695459
"PHACTR4",8.75764826931212,11.3107609671616
"PHAF1",5.72523582618941,4.92574863722156
"PHAX",11.81380488061,12.6033041817926
"PHB1",3.24277172895579,3.01694602576521
